title,label
"Defying Trump, Athletes Intensify Debate on Race and Protest",1
Trumps Agenda? Not So Populist,1
"Union Chief Says Trump, Having Actively Hurt Workers, Is Losing Support",1
The Republican Tax Act Could Turn Texas Blue,1
"Divided on Strikes, Democrats and Republicans Press for Clearer Syria Strategy",1
Trump Criticizes Times Report About His Longtime Lawyer,1
Turmoil for Turkeys Trump,1
Why Trump Voters Supported Trump,0
"13 Pop, Rock and Jazz Concerts to Check Out in N.Y.C. This Weekend",0
How Russia Hacked the Democrats in 2016,1
Ohio Election Raises New Worry for Republicans,1
The Blue Wave Wasnt Enough to Overcome Republican Gerrymanders,1
Judge Blocks Disputed Keystone XL Pipeline in Setback for Trump,1
Trumps Nafta Plan Could Be Upended by Democrats House Takeover,1
"Donald Trump Fails, Again",1
An Argument for Ruining Your Horrible Life,0
Polls Show Government Shutdown Is Eroding Faith in Economy,1
Trump Taps Fed Critic Stephen Moore for Board Seat,0
What Trump Gets Wrong About Central American Aid,1
Trumps Immigration Crisis,1
Divided House Democrats Delay Budget Vote as Ideological Gap Widens,1
Pelosi Accuses Barr of Law-Breaking as Democrats War With Him Boils Over,1
Republicans Watch Fractious Democratic Debates and Like What They See,1
Biden Plans a Counterattack at Trump as Impeachment Tensions Rise,1
Theyve got to be aggressively campaigning: A leading Democrat urges Biden to stay on the trail.,1
"Democrats, Facing Critical Supreme Court Battle, Worry Feinstein Is Not Up to the Task",0
Democrats Gain in Georgia Senate Races as Presidential Race Remains Tied,0
Top Democrats Back Compromise Plan to Revive Stimulus Talks,0
Trumps Final Days of Rage and Denial,1
Trump Officials Push Ambitious Vaccine Timeline as California Locks Down,0
Wall Street Journal Editorial Urges Trump to Resign to Avoid Impeachment,1
"Trump Seeks Respite in Texas, Where G.O.P. Allies Face Pressure",1
Full Analysis of the 2021 Inauguration of President Joe Biden,0
Psaki: Trump Administration Rhetoric Contributed to Anti-Asian Threats,1
How Trump Steered Supporters Into Unwitting Donations,1
"I Know Shes Gone, but Why?: Love and Loss at a Boulder Grocery Store",0
Surging Virus Has Michigans Democratic Governor at Loggerheads With Biden,0
Biden Cant Decide What Counts as a Democracy,1
The Evictions Surprised Trailer Park Residents. The Protest Stunned Officials.,1
"Biden Sends Republicans New Infrastructure Offer, but a Gulf Remains",1
"As Wars Wind Down, Congress Revisits Presidential Powers",0
Robinhoods Guinea Pig for Upending Public Offerings: Itself,0
Democrats Stumble on Drug Prices Shows Power of Industry,1
House Democrats demand answers by Friday about the Border Patrols treatment of Haitian migrants.,0
Liberalisms Last Stand,1
Biden Struggles to Unite His Own Party Behind His Economic Agenda,1
"Art Institute of Chicago Ends a Docent Program, and Sets Off a Backlash",0
Republicans Are Once Again Heating Up the Culture Wars,1
Heres How Mexico Can Clean Up Its Dirty Energy Industry,0
"As Cuba Crushes Dissent, a Nationwide Protest Fizzles",1
Why the Fed Chair Wont Call Inflation Transitory Anymore,0
The Words Democrats Use Are Not the Real Problem,1
How a National Movement Toppled Hundreds of Confederate Symbols,1
Protesters Gather in Manhattan in Support of Roe,1
"As Battles Rage, Ukraine Rejects Macron Plea Not to Humiliate Russia",1
Republicans force the removal of a measure that would cap insulin prices at $35 for private insurers.,1
A Top Wisconsin Republican Fires the 2020 Election Investigator He Hired,1
Laws and Lists in Search Warrant Offer Clues to Trump Document Investigation,1
Sex Ed Emerges as Core Issue for N.J. Republicans as Midterms Approach,0
"Obama Doesn't View Putin as Irrational, Senior Official Says",0
President Obama Wants to Provide Border Children Legal Help,0
"Republicans Have Midterm Advantage, But It Still Doesn't Look Like a Wave",1
Putin: 'The West Wants to Hold Russia Back',1
Christie: Obama 'Should Be Ashamed of Himself' Over Cuba Policy,1
Donald Trump Claims That He's Worth $10 Billion,0
Decision 2016: Democrats Battle for Iowa's Latinos,0
Kremlin Says Hackers Attacked Putin Website,1
"Stephen Hawking Talks Killer Robots, Favorite Song in Reddit AMA",0
Trump Accuses Tough Questioner of Being a Bush Plant,1
Trump Issues Twitter Warning Shot to Cruz After Reported Critique,1
Watch Clinton's Fiery Response to Indictment Question,1
Cruz Sweeps Colorado as Trump Campaign Issues Error-Filled Ballots,1
"In Attacking Carlos Slim After Times Reports, Trump Invokes Mexico, Again",1
Bathroom Bill Looms Large in North Carolina Governor's Race,0
Trump Promotes Neutrality Opponent Ajit Pai to Lead FCC,0
Trump: I'll Push McConnell To 'Go Nuclear' If SCOTUS Vote Deadlocked,1
Lack of Job Gains Could Hamper Trump's 3 Percent Economic Growth Target,1
Trump Transgender Ban Nod to Christian Conservatives,1
Opinion: Trump's DACA Decision Is Another Wrecking Ball to Latino Support for GOP,1
Brennan: Trump Aides May Need to Talk Him Out of War,1
Obama Knocks 'Old Politics of Division' in Return to Campaign Trail,0
Lewandowski rebuffs House committee's questions in Russia probe,0
NRA's Wayne LaPierre accuses Democrats of exploiting Parkland shooting in speech,1
Tough questions await new Trump nominees as Senate gears up for hearings,0
Fringe liberal ideas move to front-burner for Democrats,0
Rand Paul asks Haspel if the CIA spied on Trump in 2016,1
Impatient Trump drives U.S. push for peace talks in Afghanistan,1
"Trump cancels military parade, blames D.C. officials for high cost",1
How SpaceX's huge 'BFR' spaceship for Mars has changed,0
Trump blasts deal to dissolve his charitable foundation,1
California Gov. Gavin Newsom seeks to counter Trump's rhetoric in El Salvador,1
"On impeachment, Warren just stole the show from her dodging Democratic rivals",1
Democrat mocks Barr with bucket of fried chicken at hearing,1
A guide to Trump's nicknames and insults about the 2020 Democratic field,1
Sen. Susan Collins is an endangered Republican. Impeachment could make her more so.,1
"Trump impeachment inquiry's secrecy, and Nancy Pelosi denying a House vote, weaken Democrats' case",1
Trump and Stephen Miller capitalize on white America's fear its racial identity is losing value,1
Trump's Iran attack distracts from impeachment — but it can still hurt him politically,1
"Trump blasts 'mini Mike Bloomberg' for ads, refusal to take part in debates",1
Democratic Colorado Senate hopeful Hickenlooper apologizes for slave comment,1
Pennsylvania Supreme Court rejects Trump campaign lawsuit over election observers in Philadelphia,1
Trump's fights with fellow Republicans have political consequences beyond 2020,1
Arizona Senate Republicans sign lease to continue vote audit,0
"Biden revokes controversial Trump orders on monuments, immigration",1
Federal judge won't block Biden administration's new eviction moratorium,0
How can we benefit from it if we're not there anymore?': Obama Center neighbors still waiting for housing protection,1
"Pennsylvania Senate race rocked by late twists, from John Fetterman's stroke to Kathy Barnette's meteoric rise",1
Obamacare Opponents Lose Lawsuit over Subsidy Rules,1
The Poor Don't Pay Taxes? They Sure Do—For Obamacare!,1
"Obamacare's Mandate Won't Be Delayed, but It Won't Really Be Enforced Either",0
Should Libertarians Support Religious Exceptions to Generally Applicable Laws?,0
Will Obamacare's Employer Mandate Ever Be Implemented?,1
"Benjamin Netanyahu Had to Tell John Kerry ""This is Not Vietnam""",1
Rand Paul Says Obama's ISIS Plan Definitely Unconstitutional,1
Are Libertarians Spoiling the Midterm Elections?,1
Are Democrats Starting to Regret Obamacare?,1
Republicans Rail Against Utility Regulations for the Internet,1
Why Won't Anyone Challenge Hillary?,1
Why Is Steve Wynn Trying to Gut Nevada's Anti-SLAPP Law?,1
Of Course Democrats Deserve the Blame for What's Happening in Baltimore,1
"Maryland Governor Vetoes Asset Forfeiture Reform, Marijuana Decriminalization Bills",0
Professional-client speech and the First Amendment,0
Obama Insists 'We Have to Do Something' About Mass Shootings but Can't Say What or Why It Would Work,1
"Rand Paul, Justin Amash Trash the GOP Majority's Debt-Ridden Budget Plans",1
Is Trump's #MuslimBan a Muslim Ban?,1
Comey's Dismissal Shows Trump Is Really Bad at Cover-Ups,1
Federal Court Rules Trump Cannot Use Defense Funds to Build Border Wall,1
Hillary Clinton Says Donald Trump Is an Illegitimate President and Tulsi Gabbard Is a Russian Tool,1
Senate Democrats and Republicans Strike Deal To Subpoena Big Tech CEOs,0
"""[1] Cohabitating While Unmarried, [2] Unfamiliarity with [Shofars], and [3] Being Silly Are All Lawful Acts""",0
Supreme Court Splinters Over State Secrets Privilege,1
Fiona Harrigan: Why Utah Republicans Bucked Trump and Biden on Afghan Refugees,1
Are Voters Too Sensitive?,1
Is Obama Really More Fiscally Conservative Than Reagan?,0
Conservatives Still Dont Want You To Get Sick And Die,0
You Know Whats More Offensive Than Huckabees Holocaust Remark? Obamas Iran Deal,1
Conservatives Beware: The Speech Police Are Coming For You,1
How Obama Divides America,1
Michelle Obamas Speech Shows Democrats Only Love America To Spite Trump,1
Payton: Blame ObamaCare If Democrats Cant Win The Senate,1
Stop Blaming Only Boys For Pornland,0
Democrat Attacks On Female Court Nominees Show Yet Again Feminism Is Just A Ruse,1
How Democrats Forced Abortifacients Into Obamacare Without Voting On It,1
White Supremacy Report The Left Is Using To Attack Tucker Carlson Actually Reinforces His Point,1
Bureaucratic Investigation Claims Trumps Withholding Of Ukraine Aid Violated Law,1
Trump Derangement Syndrome Has Introduced Impeachment 2.0,1
"Big Tech Made Big Promises In House Hearing, But Republicans Remain Skeptical",0
"With Biden Corruption, Democrats Are Once Again Reaping The Consequences Of Their Gentle Primary",1
Democrat Rep. Maxine Waters Demanded Special Police Motorcade And Escort Before Calling For Violence At Anti-Police Event,1
Hollywood Hypocrites Push Gun-Control Activism Bankrolled By Michael Bloomberg,1
EXCLUSIVE: House Republicans Demand Records Over Capitol Police Surveillance Of Constituents,1
This Senate Rule Could Stop Democrats From Confirming Bidens SCOTUS Nominee,0
"Letter: No, Hillary Clinton Cant Try To Hide 2016 Oppo Research From The Special Counsel",1
Biden White House Shrugs As Its Energy Policies Drive Gas Prices To Record-High $4.97,1
Only clueless will buy Obamacare,1
Obama's rhetoric on poverty doesn't match performance,1
Christie says controversies won't cloud his agenda,0
"In Kentucky, opposing views on Obamacare success",1
"Same-sex benefits move stirs partisan rift, creates concern with states' rights",1
"Questions on racism, drone attacks plague Obama judicial nominees",1
"Chris McDaniel defiant, blasts Sen. Cochran for leaning on 'liberal Democrats'",1
LOVERRO: Hall of Fame is one birthday present A-Rod will never unwrap,0
Protesters rally in Colorado to support Israel's fight with Hamas,1
States confident on Obamacare subsidies despite rulings of courts,0
"To fix America, copy Texas",0
"Pressure on Obama to select, implement Islamic State plan",0
Cruz's immigration stance could presage government shutdown showdown,0
Ebola response shows Obama's true feelings,0
State of the Union address: Obama to gloat over resurgent U.S. economy,1
"House votes to repeal, replace Obamacare",0
Michael Hayden: Hillary Clinton's classified email denial incoherent,1
"Donald Trump, GOP presidential candidate: I could stand there for 20 hours",0
"Loretta Lynch, attorney general: President will call for Americans not to give into fear",0
Josh LeRibeus has improved his snaps since struggling against Panthers,0
Donald Trump moves to fix his problems with women,1
Republicans unwilling to vote for Donald Trump prepared to split tickets,1
"Obama pushes back against Trump on military, Gold Star family",1
"John Kasich says Trump can't win Ohio, still won't endorse GOP nominee",1
Donald Trump dials back rhetoric: 'Great respect' for Mexicans,0
Donald Trump orders freeze on federal civilian hiring,0
CNN threatens to reveal Reddit user real identity over Trump wrestling video,1
Donald Trump signs Russia sanctions bill,1
Bill Browder stands by claims that Russia paid firm behind the anti-Trump dossier,1
Donald Trump 'experts' forget America First presidents,1
Donald Trump touts tax reform plan as boon for middle class,0
Texas massacre used by left to push gun control agenda,1
Democrats defeat Columbine survivor's concealed carry guns bill,0
How Hope Hicks handled Russia probe testimony after Trump trashed it as a 'WITCH HUNT',1
"Donald Trump threatens to nix DACA, NAFTA deals over illegal immigration",1
"Donald Trump tweets on James Comey, Robert Mueller; Republican lawmakers temper tone",1
House immigration vote snafu enrages activists,1
Roger Stone preemptively denies alerting Donald Trump in advance of imminent WikiLeaks disclosures,1
"White House slams Kavanaugh 'ice throwing' report, questions reporter's bias",1
Tom Perez struggles to defend Democrats' #MeToo record amid Keith Ellison accusations,1
Trump rejects report of North Korea deception,1
Donald Trump threatens to release 'devastating' Russia probe documents if Dems launch investigations,1
Rudy Giuliani: Possible that Trump campaign colluded with Russia,1
Conservatives frustrated over alleged deal for liberal 9th Circuit judicial picks,1
Trump's State of the Union speech was a personal best but with one Obamanian slip,1
Trump hiring of illegals immigrants an issue for Pennsylvania voters,1
Nadler says Democrats uninterested in Mueller grand jury materials,0
Blue states sue over Trump's 'conscience' rule for health workers,1
Trump claims executive privilege to withhold census citizenship documents,0
Sleepy Joe' Biden taunt strikes chord with Democrats,1
Andrew Yang: Democrats increase odds of 2020 loss if 'Donald Trump bad' is their big pitch,1
Mitch McConnell pressures Dems to back defense funds that include financial aid for Ukraine,1
House Judiciary Committee to vote on Trump impeachment charges Wednesday,1
Lindsey Graham won't back Donald Trump calling witnesses at the impeachment trial,1
Donald Trump dismisses latest Russia report in clash with CNN reporter,1
Trump campaign sues New York Times for libel over Russia reporting,1
Jared Polis Colorado death penalty repeal blasted by Democrat Rhonda Fields,1
"Donald Trump can't delay general election, legal experts say",1
Obama can't help himself,1
Donald Trump threatens to move GOP convention: Democratic governor 'still in shutdown mood',1
Supreme Court declines to hear Trump challenge to California sanctuary law,1
"Trump blasts Biden over loyalty to blacks, mental fitness at Tulsa rally",1
Senate Democrats threaten to kill GOP's policing bill,1
Trump campaign sues Nevada over new vote by mail measure,1
Campaigns slow to rally Latino voters,0
Pelosi warns GOP will face blowback at voting booth if Obamacare overturned,1
Tim Scott says Trump should 'correct' Proud Boys comment: 'I think he misspoke',1
Trump legal team loses election challenges 59 out of 60 times,1
Lindsey Graham denounces calls for Donald Trump to pardon 'traitor' Edward Snowden,1
Social media companies' ban on Donald Trump poised to continue after end of presidency,1
Marjorie Greene draws ire on right as Republican Jewish Coalition condemns 'anti-Semitic comments',1
"Clock running on Democrats' ability to revoke Trump deregulation rules, watchdog says",0
"Stacey Abrams begs Hollywood, liberal activists after SB 202 passes: 'Please do not boycott us'",1
Coca-Cola banned from Georgia Republicans' offices after criticism of voting law,1
Mitch McConnell urges Senate Republicans to vote against Jan. 6 commission,1
Pro-life protesters go to court again to defend free speech against New York,1
Texas sues Biden administration over transgender policies for employers,1
Ex-Facebook workers: Censorship disagreement hinders Congress crackdown,0
"McConnell slams Democrats for exploiting Jan. 6 to push blowing up filibuster, partisan voting bill",1
Republicans rip Biden's bid to scrap expansion of drilling in Alaska,1
Manchin balks at vulnerable Democrats' push to suspend federal gasoline tax,0
Republicans call Biden's sanctions on Russia weak after Moscow invades Ukraine,1
Democrats struggle to recruit in Florida,0
Ovechkin advised against changing Instagram picture with Putin due to potential backlash,0
White House says the leak of Supreme Court abortion opinion 'raises eyebrows',1
Pelosi bristles after Newsom accuses Democrats of going missing on abortion rights,1
"Buttigieg faces friendly fire from Democrats over flight cancellations, delays",0
House GOP convinced Biden remains an anchor that will drag down Democrats in November,1
Obama Administration: Preserving Evidence of NSA's Web Surveillance Would Wreck Program,0
A Republican Victory on the Front Lines of ObamaCare,1
Obama Lauds Formation of New Iraqi Government,0
The Consequential Cop Opposed War on Drugs,0
ObamaCare Goes to Rewrite,0
Republicans Likely to Bolster Senate Edge,0
Boys State Is Proving Ground for GOP Candidates,0
GOP House Leaders Delay FAA Reauthorization Bill,0
Netanyahus No Campaign on Iran Deal Rattles Israel,0
Gov. Scott Walker Lashes Out at Republicans in Washington,1
Jeb Bushs Impossible Candidacy,0
The ObamaCare-Immigration Collision,1
Sanders Now Needs Landslides to Stop Clinton,0
Indiana Trump,0
Trump Expresses Regret for Past Comments,0
Undecided GOP-Leaning Voters Provide Opening for Donald Trump,1
Lacker to Tell Congress the Fed Doesnt Need an Overhaul,0
Trump Questions Police Shooting in Oklahoma,1
Senate Republicans Begin Breaking From Trump,1
Protests Against President-Elect Donald Trump Continue,1
Donald Trumps Labor Pick Spells Potential Trouble for Retirement Rule,0
"Dodd-Frank: GOP Weighs Sledgehammer as Banks Tell Trump to Mend, not End, Law | How Trump Handled Regulators | SEC Wants More LendingClub Disclosures | Suit Over Credit-Union Expansion | Dengs Take: China Poised to Slow Stock-Market Overhauls",0
Donald Trump Takes Conciliatory Tone at Postelection Rallies,0
Middle East Christians Fear Trump Ban Will Backfire,1
Funding Snapshot: Agricultural Fungicide Startup Boragen Secures $10 Million Series A,0
Police Forces Hope to Deploy Military Gear Obama Banned,1
The Deal Trump Shouldnt Make With Russia,1
Republican Wins Montana Race Despite Assault Charge,0
Should Trump Abandon the GOP?,1
Skinny Repeal of Obamacare Fails in Senate,1
One Last ObamaCare Try,0
Trump Administration Moves Cheer Abortion Foes,0
"Trump Backers Cheer Economic Agenda, Blame GOP for Setbacks",1
Microsofts Mixed Message on Virtual Reality,0
California Poses Problem for Republicans as 2018 Dawns,1
Is Trump a Guilty Pleasure?,1
Trump Brings Republicans to Moment of Truth on Trade,0
Three Issues on the Corporate Cybersecurity Agenda,0
The Elites Feed Anti-Immigrant Bias,1
Business Leaders Voice Concern About Trump Plan to Crack Down on Immigrants Using Public Benefits,1
Bloomberg Warns Schultz an Independent Bid Would Help Trump,0
The FBIs Trump Panic,1
Justice Department Warns Anonymous Trump Administration Author,0
Trump Rebuffed in Bid to Keep Tax Returns From Manhattan DA,0
Trump Rallies His Base as House Votes to Impeach,0
Trumps Bid to End DACA Blocked by Supreme Court,1
"He Won, Trump Tweets About the Election",0
Start Date of Trump Impeachment Trial Still Uncertain,0
Florida Republicans Pass Bill Tightening Voting Rules,1
Democrats Sacrifice Today For a Bigger Win Tomorrow,0
"Omicron Reinfections Can Trigger Milder Symptoms, New CDC Research Shows",0
Another New York Gun Rights Showdown,0
Sen. Chuck Schumer Responds on the Filibuster,0
Thousands of Russians Detained Following Antiwar Protests,1
Putins War Will Get Uglier,1
Return to Space Review: A Double Booster,0
GOP Senator Criticizes Minneapolis Fed Over Education Issue,1
"For Adventurous Families, a Bespoke Motorbike Tour in Vietnam",0
Biden to Meet Palestinians Angry He Hasnt Reversed Trump Policies,1
Same-Sex Marriage Bill Draws Some Republican Support in Senate,0
FBI Searches Trump Home in Florida,0
Ukraine Presses U.N. Over Nuclear Blackmail at Russian-Occupied Plant,1
How to Reform Student Loans in One Simple Step,0
Trumps Many Gifts to the Democrats,0
solar energy,0
facing limitless corporate power u s labor finds ways to win,0
trump is wrong he isn t winning bernie sanders voters over biden,1
texas abortion doctor lawsuits filed by allies may go nowhere,0
top democrat says biden inheritance tax plan is short of votes,1
biden agenda risks crumbling if centrists progressives can t pass safety net,1
democrats fcc makeover risks delay as gop fights biden nominee,1
biden could end trump s china trade war to beat inflation but open gop attacks,1
spac tied to trump s media venture seeks wall street backing,0
crypto chiefs face democrat skeptics gop supporters at hearing,0
johnson refuses to quit as he awaits probe into lockdown parties,0
mlk day to draw divisions as politicians misuse his words,1
russia casts doubt on macron s report of putin deal on ukraine,0
capitol riot jury urged to convict militia member as trial ends,0
japan scrambles against foreign planes rise on regional tension,1
oligarchs corporations would lose tax perks in bipartisan bill,0
us taliban deal pushed afghanistan to collapse watchdog finds,0
paxton beats bush to win texas gop s attorney general nomination,0
former trump aide meadows avoids contempt of congress charges,1
party like a russian turns toxic at putin s flagship forum,1
tax liens cost generations of black americans their land,1
rishi sunak s speedy uk leadership start raises tory eyebrows,0
hong kong s hotel quarantine system buckles under demand from china arrivals,0
biden calls inflation numbers out of date americans disagree,1
homeland security scraps disinformation board attacked by gop,1
hating esg advocates rethink label as us culture wars bite,0
tesla must face california s suit over rampant factory racism,1
clash over texas abortion law tests state s post roe legal reach,1
tory frontrunner truss declines to give detail on plans to tackle energy bills,0
tiktok ghosts republican lawmakers on china data issues,1
China blames terrorists for deadly market bombing in restless Xinjiang region,1
"Eric Cantor upset stuns GOP, revives tea party",1
Can Obama take the juice out of corporate inversions?,0
Democrats slam Chris Christie on 'Bridgegate'. Why now?,1
Could Democrat Michelle Nunn actually win Georgia Senate race?,0
Obama's cybersecurity plan rehashes proposals maligned by privacy groups,1
Senate hands Obama defeat on fast-track trade legislation,0
"GOP campaign attacks 'ridiculous' and bad for politics, Obama says",1
Black Lives Matter rhetoric under scrutiny in Texas 'assassination',1
Europes schools face new test: Teaching safely in a pandemic,0
Trump backs Dr. Oz: Will Pennsylvania MAGA voters embrace it?,1
John King: Obama at odds with himself on immigration,0
"Obama, can&t you see black anger in Ferguson?",1
Does spanking harm the black community?,0
Deportation foes interrupt Hillary Clinton,1
Why Pumpkin Fest riots are not like Ferguson,0
This state could give the GOP big headaches in 2016,1
Trump tears into Clinton over immigration criticism,1
Trump says he still doesn&t know where Obama was born,1
"Jon Stewart, in his own words",0
Hillary Clinton breaks with Obama on arctic drilling,1
Clinton seeks to exorcise Iowa ghosts,1
Trump dominates GOP field heading into 2016,0
How Iraq mistakes fueled ISIS rise,0
Republicans blast Obama&s State of the Union,1
Mike Huckabee&s daughter: Negative tone in GOP race helps Clinton,1
Obama tells Putin to stop hitting opposition forces in Syria,1
Donald Trump&s dangerous KKK game,1
Trump hires another GOP veteran,0
Trump&s son talks gun rights with House Republicans,0
Is Donald Trump right about Hillary Clinton?,1
Republican Brent Scowcroft backs Clinton,0
Anti-Trump Republicans seek last-ditch &delegate revolt&,1
What black America won&t miss about Obama,1
Democrats must resolve economic identity crisis,1
"After debate, Obama says Trump&s unpreparedness worrisome",1
Dem operative &stepping back& after video suggests group incited violence at Trump rallies,1
Pelosi dodges on Democrat&s remark about Conway kneeling on Oval Office couch,1
How Trump could tweet the GOP out of its Senate majority,1
"In McConnell spat, Trump banks on his base",1
A devastating loss for Trump in Alabama,1
Top Judiciary Democrat says Justice Department denied access to intel memo,1
Trump&s approval is rising among these specific groups,0
Sen. Lindsey Graham whacks Trump over attacks on John McCain,1
Trump administration tells court it won&t defend key provisions of the Affordable Care Act,0
Fallout after Trump-Putin meeting,0
Trump sides with Putin over US intelligence,0
Trump keeps up attacks against billionaire Charles Koch,1
Nine Democrats vow to oppose Pelosi for speaker unless House rule changes are adopted,1
Here&s what&s at risk in the Texas Obamacare ruling,1
Why the Nixon impeachment worked,0
Trump better hope he wins in 2020,1
"Colorado man tried to have his fiancée killed 3 times before fatal beating, investigator says",0
America&s enemies are still rooting for Donald Trump,1
National emergency vote: Senate Republicans on track to rebuke Trump on marquee campaign issue,1
Amash digs in on Trump criticism amid Republican backlash,1
"New Trump immigration plan designed to sway Republicans, doesn&t address DACA",1
Maryland&s GOP governor calls Trump&s Baltimore attacks &outrageous&,1
White House continues bipartisan gun control talks after confusing week,0
Bill Clinton urges lawmakers to reinstate ban on assault weapons,0
Trump is using Facebook to run thousands of ads about impeachment,1
South Carolina Republicans vote to skip 2020 primary,0
Donald Trump&s Colorado border wall is not a thing,1
Trump impeachment inquiry creates a constitutional crisis,1
Trump campaign blitzes Facebook with ads attacking impeachment inquiry,1
Michelle Obama calls impeachment proceedings into Trump &surreal&,1
Parnas recording shows Trump talking with indicted businessmen the President has said he doesn&t know,1
Progressive groups call for unity as Elizabeth Warren and Bernie Sanders feud,0
Trump downplays need for testing in another whiplash contradiction,1
Trump campaign sends letter to Sessions demanding he stop invoking Trump,1
"Trump&s a disaster for black voters, but they also need to hold Biden accountable",1
Establishment Dems freak out over Bernie Sanders,1
Warmer weather and debate over restrictions drive Americans outside while coronavirus cases rise,0
Key Senate Republican pushes back on GOP leaders: &Bad decision& to wait a month on police reform,1
US intelligence officials say there&s no evidence to back up Trump&s claims about threats to mail-in voting,1
Biden says Trump is rooting for violence,1
Florida Gov. Ron DeSantis calls for legislation aimed at cracking down on disorderly protests,1
Trump administration to attempt to reimpose UN sanctions on Iran despite international opposition,1
CFO of House GOP campaign committee resigned after lawmakers objected to Electoral College results,1
"Donald Trump should be removed from office to preserve democracy, business leaders say",1
Georgia GOP lieutenant governor says Trump call with secretary of state &inappropriate&,1
The one thing impeachment accomplished,0
Trump impeachment defense team scrambling to make new videos to bolster case,1
Vanessa Bryant wins case to obtain names of deputies who allegedly took photos of crash site,0
George W. Bush calls for bipartisan immigration action,0
Fact check: Republicans falsely equate Georgia and Colorado election laws,1
A stormy summer for bipartisanship ahead,0
Changes to qualified immunity in policing deal face Senate GOP resistance,0
GOP leaders split on the January 6 probe but No. 2 Republican predicts Senate will pass bill &in some form&,1
Oregon lawmaker accused of unlocking state Capitol door for protesters faces misdemeanor charges,1
How Democrats can defy history in 2022,1
Democratic divisions threaten to bog down Biden&s economic package,1
Why Ida&s remnants were so deadly for the Northeast,1
The racist theory that is animating some Trump backers,1
"If Democrats win in Virginia, they should thank Donald Trump",0
Iowa Democratic Party chairman says he was targeted by threatening messages after criticizing Trump,1
House Democrats pass Biden&s social safety net expansion but major obstacles await in the Senate,0
US warns that Iranian government-sponsored hackers are targeting key US infrastructure,0
Why Democrats are in a lot of trouble in Virginia,0
McConnell goads Manchin on switching parties but acknowledges it likely won&t happen,1
How gerrymandering makes the US House intensely partisan,1
New documents show census officials concerned about political interference from Trump&s Commerce Department,0
Illinois appellate court rejects Democratic governor&s effort to maintain school mask mandate,0
Democrats grow worried about Biden immigration move as midterms loom,1
"Fed up with inaction, bipartisan pair urges leaders to put more on the floor",1
Russia formally protests US weapons shipments to Ukraine,1
Two Jesuit priests among three killed in church in northern Mexico,0
Georgia election officials expected to testify at an upcoming January 6 hearing,0
Opinion: Why Trump thinks the FBI search could be a winner for him,0
Adam Schiff criticizes slow pace of Justice Department investigation into broader January 6 plot,0
Trump allies launch new super PAC to bolster GOP candidates in midterms as former President eyes 2024 campaign,0
Twitch plans to crack down on gambling livestreams amid backlash,0
